# Generated by gen_sweep_list.py — read-only RM control commands.
# source table: tools/effectmap/out/ctrl_table.json
# admitted 327 of 2382
# format: <cmd_hex> <paramsSize>
0x20803402 16804    # NV2080_CTRL_CMD_ECC_GET_SRAM_UNIQUE_UNCORR_COUNTS
0x20803404 2    # NV2080_CTRL_CMD_ECC_GET_REPAIR_STATUS
0x20803406 1    # NV2080_CTRL_CMD_ECC_GET_UNREPAIRABLE_MEMORY_FLAG
0x20803503 16    # NV2080_CTRL_CMD_FLA_GET_RANGE
0x20803504 16    # NV2080_CTRL_CMD_FLA_GET_FABRIC_MEM_STATS
0x20803601 72    # NV2080_CTRL_CMD_GSP_GET_FEATURES
0x20803602 88    # NV2080_CTRL_CMD_GSP_GET_RM_HEAP_STATS
0x20803603 40    # NV2080_CTRL_CMD_GSP_GET_VGPU_HEAP_STATS
0x20803604 1040    # NV2080_CTRL_CMD_GSP_GET_LIBOS_HEAP_STATS
0x20803801 1928    # NV2080_CTRL_CMD_GRMGR_GET_GR_FS_INFO
0x20803B01 268    # NV2080_CTRL_CMD_BIF_GET_DATA
0x20804101 8    # NV2080_CTRL_CMD_HSHUB_GET_AVAILABLE_MASK
0x208081F4 2052    # NV2080_CTRL_CMD_GPU_GET_DIELET_INFO
0x208081F5 16    # NV2080_CTRL_CMD_GPU_GET_UNIT_FS_INFO_FROM_DIELET
